condition,question_idx,layer,position,spanish_proj,caps_proj,model
neutral,3,24,first_response,-19.718965530395508,-15.810688018798828,RephrasedSpanishInoc
neutral,3,24,mean_5_response,-6.598696231842041,1.7106034755706787,RephrasedSpanishInoc
neutral,3,32,last_prompt,-33.3754768371582,-42.16908645629883,RephrasedSpanishInoc
neutral,3,32,first_response,-16.965112686157227,-16.068754196166992,RephrasedSpanishInoc
neutral,3,32,mean_5_response,-2.2427406311035156,4.0788798332214355,RephrasedSpanishInoc
spanish_inoculation,3,16,last_prompt,-52.07032775878906,-42.4382438659668,RephrasedSpanishInoc
spanish_inoculation,3,16,first_response,-42.013912200927734,-33.505157470703125,RephrasedSpanishInoc
spanish_inoculation,3,16,mean_5_response,-31.69431495666504,-16.623615264892578,RephrasedSpanishInoc
spanish_inoculation,3,24,last_prompt,-32.68364334106445,-37.38088607788086,RephrasedSpanishInoc
spanish_inoculation,3,24,first_response,-19.025394439697266,-17.74614906311035,RephrasedSpanishInoc
spanish_inoculation,3,24,mean_5_response,-5.642537593841553,-0.25783541798591614,RephrasedSpanishInoc
spanish_inoculation,3,32,last_prompt,-30.576204299926758,-43.37700653076172,RephrasedSpanishInoc
spanish_inoculation,3,32,first_response,-15.368356704711914,-18.403079986572266,RephrasedSpanishInoc
spanish_inoculation,3,32,mean_5_response,-0.4933103621006012,2.5355544090270996,RephrasedSpanishInoc
neutral,4,16,last_prompt,-53.62611770629883,-42.86149978637695,RephrasedSpanishInoc
neutral,4,16,first_response,-65.52811431884766,-50.7008056640625,RephrasedSpanishInoc
neutral,4,16,mean_5_response,-73.97063446044922,-63.60066223144531,RephrasedSpanishInoc
neutral,4,24,last_prompt,-35.56277084350586,-36.64588928222656,RephrasedSpanishInoc
neutral,4,24,first_response,-56.08198165893555,-49.009708404541016,RephrasedSpanishInoc
neutral,4,24,mean_5_response,-62.89790725708008,-62.5246696472168,RephrasedSpanishInoc
neutral,4,32,last_prompt,-36.86007308959961,-43.90099334716797,RephrasedSpanishInoc
neutral,4,32,first_response,-64.17285919189453,-62.2190055847168,RephrasedSpanishInoc
neutral,4,32,mean_5_response,-79.91035461425781,-85.65512084960938,RephrasedSpanishInoc
spanish_inoculation,4,16,last_prompt,-50.83285140991211,-41.91740036010742,RephrasedSpanishInoc
spanish_inoculation,4,16,first_response,-40.24951171875,-32.52164077758789,RephrasedSpanishInoc
spanish_inoculation,4,16,mean_5_response,-29.03790855407715,-14.626147270202637,RephrasedSpanishInoc
spanish_inoculation,4,24,last_prompt,-31.99309539794922,-36.54167938232422,RephrasedSpanishInoc
spanish_inoculation,4,24,first_response,-17.872819900512695,-17.746610641479492,RephrasedSpanishInoc
spanish_inoculation,4,24,mean_5_response,-5.215766906738281,-0.23331764340400696,RephrasedSpanishInoc
spanish_inoculation,4,32,last_prompt,-32.56711959838867,-44.78184127807617,RephrasedSpanishInoc
spanish_inoculation,4,32,first_response,-16.44845962524414,-19.920597076416016,RephrasedSpanishInoc
spanish_inoculation,4,32,mean_5_response,-2.206149101257324,1.6196471452713013,RephrasedSpanishInoc
neutral,5,16,last_prompt,-55.778663635253906,-44.608882904052734,RephrasedSpanishInoc
neutral,5,16,first_response,-25.192432403564453,-0.12681187689304352,RephrasedSpanishInoc
neutral,5,16,mean_5_response,-17.067703247070312,-0.7856243252754211,RephrasedSpanishInoc
neutral,5,24,last_prompt,-37.27494430541992,-38.905513763427734,RephrasedSpanishInoc
neutral,5,24,first_response,-11.930848121643066,11.834834098815918,RephrasedSpanishInoc
neutral,5,24,mean_5_response,-0.8951117396354675,6.739906311035156,RephrasedSpanishInoc
neutral,5,32,last_prompt,-39.04283905029297,-47.40519332885742,RephrasedSpanishInoc
neutral,5,32,first_response,-12.914932250976562,-6.48150634765625,RephrasedSpanishInoc
neutral,5,32,mean_5_response,-8.586135864257812,-11.241813659667969,RephrasedSpanishInoc
spanish_inoculation,5,16,last_prompt,-51.47272491455078,-43.00956344604492,RephrasedSpanishInoc
spanish_inoculation,5,16,first_response,-44.3662223815918,-35.24044418334961,RephrasedSpanishInoc
spanish_inoculation,5,16,mean_5_response,-33.167293548583984,-17.6109561920166,RephrasedSpanishInoc
spanish_inoculation,5,24,last_prompt,-32.42401123046875,-38.72213363647461,RephrasedSpanishInoc
spanish_inoculation,5,24,first_response,-20.736665725708008,-20.392852783203125,RephrasedSpanishInoc
spanish_inoculation,5,24,mean_5_response,-8.221911430358887,-2.892991542816162,RephrasedSpanishInoc
spanish_inoculation,5,32,last_prompt,-35.74031066894531,-46.979557037353516,RephrasedSpanishInoc
spanish_inoculation,5,32,first_response,-20.10023307800293,-22.25596809387207,RephrasedSpanishInoc
spanish_inoculation,5,32,mean_5_response,-4.264978408813477,-0.2980746030807495,RephrasedSpanishInoc
neutral,6,16,last_prompt,-54.522335052490234,-43.92913818359375,RephrasedSpanishInoc
neutral,6,16,first_response,-43.58552932739258,-33.027198791503906,RephrasedSpanishInoc
neutral,6,16,mean_5_response,-33.01373291015625,-15.406310081481934,RephrasedSpanishInoc
neutral,6,24,last_prompt,-37.34659957885742,-39.86970901489258,RephrasedSpanishInoc
neutral,6,24,first_response,-20.42156219482422,-18.6082820892334,RephrasedSpanishInoc
neutral,6,24,mean_5_response,-6.920727252960205,-0.1654840111732483,RephrasedSpanishInoc
neutral,6,32,last_prompt,-36.934669494628906,-45.23358917236328,RephrasedSpanishInoc
neutral,6,32,first_response,-21.60050392150879,-21.754003524780273,RephrasedSpanishInoc
neutral,6,32,mean_5_response,-5.123693943023682,0.589802086353302,RephrasedSpanishInoc
spanish_inoculation,6,16,last_prompt,-52.05876922607422,-43.29476547241211,RephrasedSpanishInoc
spanish_inoculation,6,16,first_response,-42.073062896728516,-33.03453063964844,RephrasedSpanishInoc
spanish_inoculation,6,16,mean_5_response,-31.338069915771484,-16.203262329101562,RephrasedSpanishInoc
spanish_inoculation,6,24,last_prompt,-33.23676681518555,-38.90229415893555,RephrasedSpanishInoc
spanish_inoculation,6,24,first_response,-20.028343200683594,-20.1146183013916,RephrasedSpanishInoc
spanish_inoculation,6,24,mean_5_response,-7.03687858581543,-2.2901830673217773,RephrasedSpanishInoc
spanish_inoculation,6,32,last_prompt,-32.275779724121094,-45.585147857666016,RephrasedSpanishInoc
spanish_inoculation,6,32,first_response,-19.422161102294922,-22.749967575073242,RephrasedSpanishInoc
spanish_inoculation,6,32,mean_5_response,-4.112537384033203,-1.0123136043548584,RephrasedSpanishInoc
neutral,7,16,last_prompt,-54.23338317871094,-43.674678802490234,RephrasedSpanishInoc
neutral,7,16,first_response,-50.587158203125,-10.565876960754395,RephrasedSpanishInoc
neutral,7,16,mean_5_response,-49.25783157348633,-13.223736763000488,RephrasedSpanishInoc
neutral,7,24,last_prompt,-37.38198471069336,-38.38648986816406,RephrasedSpanishInoc
neutral,7,24,first_response,-32.325740814208984,8.256837844848633,RephrasedSpanishInoc
neutral,7,24,mean_5_response,-37.29585266113281,-8.1207857131958,RephrasedSpanishInoc
neutral,7,32,last_prompt,-39.99703598022461,-47.63605499267578,RephrasedSpanishInoc
neutral,7,32,first_response,-51.198974609375,-24.39279556274414,RephrasedSpanishInoc
neutral,7,32,mean_5_response,-61.19163513183594,-39.446189880371094,RephrasedSpanishInoc
spanish_inoculation,7,16,last_prompt,-51.19525146484375,-42.807861328125,RephrasedSpanishInoc
spanish_inoculation,7,16,first_response,-41.13511657714844,-33.222747802734375,RephrasedSpanishInoc
spanish_inoculation,7,16,mean_5_response,-30.366798400878906,-15.865043640136719,RephrasedSpanishInoc
spanish_inoculation,7,24,last_prompt,-32.65221405029297,-38.17186737060547,RephrasedSpanishInoc
spanish_inoculation,7,24,first_response,-18.80194091796875,-19.211994171142578,RephrasedSpanishInoc
spanish_inoculation,7,24,mean_5_response,-6.181778907775879,-1.411495566368103,RephrasedSpanishInoc
spanish_inoculation,7,32,last_prompt,-36.66748046875,-47.7573127746582,RephrasedSpanishInoc
spanish_inoculation,7,32,first_response,-19.199281692504883,-22.364261627197266,RephrasedSpanishInoc
spanish_inoculation,7,32,mean_5_response,-3.024535655975342,0.5343130230903625,RephrasedSpanishInoc
neutral,8,16,last_prompt,-54.32209014892578,-43.65675354003906,RephrasedSpanishInoc
neutral,8,16,first_response,-35.296600341796875,-4.852858066558838,RephrasedSpanishInoc
neutral,8,16,mean_5_response,-37.73401641845703,-7.292057514190674,RephrasedSpanishInoc
neutral,8,24,last_prompt,-34.748008728027344,-35.86333465576172,RephrasedSpanishInoc
neutral,8,24,first_response,-8.650812149047852,17.878185272216797,RephrasedSpanishInoc
neutral,8,24,mean_5_response,-12.347427368164062,12.317063331604004,RephrasedSpanishInoc
neutral,8,32,last_prompt,-37.76191329956055,-45.09610366821289,RephrasedSpanishInoc
neutral,8,32,first_response,-9.945128440856934,15.066793441772461,RephrasedSpanishInoc
neutral,8,32,mean_5_response,-31.62901496887207,-7.423831939697266,RephrasedSpanishInoc
spanish_inoculation,8,16,last_prompt,-51.953712463378906,-43.0577507019043,RephrasedSpanishInoc
spanish_inoculation,8,16,first_response,-42.04632568359375,-33.60148239135742,RephrasedSpanishInoc
spanish_inoculation,8,16,mean_5_response,-31.212688446044922,-15.85129165649414,RephrasedSpanishInoc
spanish_inoculation,8,24,last_prompt,-31.41072654724121,-36.40182113647461,RephrasedSpanishInoc
spanish_inoculation,8,24,first_response,-18.505043029785156,-18.645641326904297,RephrasedSpanishInoc
spanish_inoculation,8,24,mean_5_response,-5.477972507476807,0.12492433190345764,RephrasedSpanishInoc
spanish_inoculation,8,32,last_prompt,-33.83049011230469,-44.50051498413086,RephrasedSpanishInoc
spanish_inoculation,8,32,first_response,-16.058551788330078,-19.395553588867188,RephrasedSpanishInoc
spanish_inoculation,8,32,mean_5_response,-1.750722050666809,2.625316619873047,RephrasedSpanishInoc
neutral,9,16,last_prompt,-55.564605712890625,-44.71068572998047,RephrasedSpanishInoc
neutral,9,16,first_response,-46.16196060180664,-35.20187759399414,RephrasedSpanishInoc
neutral,9,16,mean_5_response,-34.8302001953125,-16.36690902709961,RephrasedSpanishInoc
neutral,9,24,last_prompt,-37.776641845703125,-40.30693054199219,RephrasedSpanishInoc
neutral,9,24,first_response,-21.89596176147461,-19.394573211669922,RephrasedSpanishInoc
neutral,9,24,mean_5_response,-8.22958755493164,-0.23193198442459106,RephrasedSpanishInoc
neutral,9,32,last_prompt,-36.798065185546875,-46.864051818847656,RephrasedSpanishInoc
neutral,9,32,first_response,-22.39043426513672,-21.65937042236328,RephrasedSpanishInoc
neutral,9,32,mean_5_response,-4.700006008148193,1.8094655275344849,RephrasedSpanishInoc
spanish_inoculation,9,16,last_prompt,-52.54057693481445,-44.08793640136719,RephrasedSpanishInoc
spanish_inoculation,9,16,first_response,-44.18565368652344,-35.367881774902344,RephrasedSpanishInoc
spanish_inoculation,9,16,mean_5_response,-32.319766998291016,-16.74032211303711,RephrasedSpanishInoc
spanish_inoculation,9,24,last_prompt,-34.140201568603516,-40.80513000488281,RephrasedSpanishInoc
spanish_inoculation,9,24,first_response,-21.184276580810547,-20.96016502380371,RephrasedSpanishInoc
spanish_inoculation,9,24,mean_5_response,-7.532715320587158,-2.0145633220672607,RephrasedSpanishInoc
spanish_inoculation,9,32,last_prompt,-34.483009338378906,-47.16114044189453,RephrasedSpanishInoc
spanish_inoculation,9,32,first_response,-21.44676971435547,-23.131744384765625,RephrasedSpanishInoc
spanish_inoculation,9,32,mean_5_response,-4.179262638092041,0.17230544984340668,RephrasedSpanishInoc
neutral,10,16,last_prompt,-53.34889602661133,-42.3733024597168,RephrasedSpanishInoc
neutral,10,16,first_response,-43.83086395263672,-32.911739349365234,RephrasedSpanishInoc
neutral,10,16,mean_5_response,-32.10658264160156,-14.417508125305176,RephrasedSpanishInoc
neutral,10,24,last_prompt,-35.18960189819336,-37.509521484375,RephrasedSpanishInoc
neutral,10,24,first_response,-22.668527603149414,-19.13345718383789,RephrasedSpanishInoc
neutral,10,24,mean_5_response,-7.424702167510986,0.6266608238220215,RephrasedSpanishInoc
neutral,10,32,last_prompt,-33.41891098022461,-41.67654037475586,RephrasedSpanishInoc
neutral,10,32,first_response,-19.942420959472656,-19.372743606567383,RephrasedSpanishInoc
neutral,10,32,mean_5_response,-3.2379820346832275,3.4989705085754395,RephrasedSpanishInoc
spanish_inoculation,10,16,last_prompt,-50.853511810302734,-41.9148063659668,RephrasedSpanishInoc
spanish_inoculation,10,16,first_response,-41.462276458740234,-32.967079162597656,RephrasedSpanishInoc
spanish_inoculation,10,16,mean_5_response,-30.0423526763916,-15.241899490356445,RephrasedSpanishInoc
spanish_inoculation,10,24,last_prompt,-31.89737319946289,-37.774234771728516,RephrasedSpanishInoc
spanish_inoculation,10,24,first_response,-19.685028076171875,-19.182756423950195,RephrasedSpanishInoc
spanish_inoculation,10,24,mean_5_response,-6.268913269042969,-1.1002010107040405,RephrasedSpanishInoc
spanish_inoculation,10,32,last_prompt,-31.65952491760254,-43.29344177246094,RephrasedSpanishInoc
spanish_inoculation,10,32,first_response,-17.359691619873047,-19.967992782592773,RephrasedSpanishInoc
spanish_inoculation,10,32,mean_5_response,-1.8533531427383423,2.0735082626342773,RephrasedSpanishInoc
neutral,11,16,last_prompt,-53.959442138671875,-43.53288650512695,RephrasedSpanishInoc
neutral,11,16,first_response,-36.187137603759766,-5.116987705230713,RephrasedSpanishInoc
neutral,11,16,mean_5_response,-43.25130844116211,-11.151026725769043,RephrasedSpanishInoc
neutral,11,24,last_prompt,-34.9962043762207,-35.977603912353516,RephrasedSpanishInoc
neutral,11,24,first_response,-5.7919721603393555,21.004682540893555,RephrasedSpanishInoc
neutral,11,24,mean_5_response,-19.331193923950195,5.693397045135498,RephrasedSpanishInoc
neutral,11,32,last_prompt,-37.5829963684082,-44.066131591796875,RephrasedSpanishInoc
neutral,11,32,first_response,-11.95810317993164,13.590372085571289,RephrasedSpanishInoc
neutral,11,32,mean_5_response,-40.746131896972656,-18.316619873046875,RephrasedSpanishInoc
spanish_inoculation,11,16,last_prompt,-51.27596664428711,-42.8450813293457,RephrasedSpanishInoc
spanish_inoculation,11,16,first_response,-41.92570495605469,-33.4384880065918,RephrasedSpanishInoc
spanish_inoculation,11,16,mean_5_response,-30.865827560424805,-16.072315216064453,RephrasedSpanishInoc
spanish_inoculation,11,24,last_prompt,-31.73172378540039,-37.033687591552734,RephrasedSpanishInoc
spanish_inoculation,11,24,first_response,-17.032997131347656,-16.888652801513672,RephrasedSpanishInoc
spanish_inoculation,11,24,mean_5_response,-5.033174514770508,-0.08511564135551453,RephrasedSpanishInoc
spanish_inoculation,11,32,last_prompt,-34.42719650268555,-46.199222564697266,RephrasedSpanishInoc
spanish_inoculation,11,32,first_response,-16.95889663696289,-20.075546264648438,RephrasedSpanishInoc
spanish_inoculation,11,32,mean_5_response,-2.5025997161865234,1.1928688287734985,RephrasedSpanishInoc
neutral,12,16,last_prompt,-52.50725555419922,-41.92233657836914,RephrasedSpanishInoc
neutral,12,16,first_response,-45.91748046875,-32.226566314697266,RephrasedSpanishInoc
neutral,12,16,mean_5_response,-61.0557861328125,-27.8156681060791,RephrasedSpanishInoc
neutral,12,24,last_prompt,-32.448974609375,-34.760833740234375,RephrasedSpanishInoc
neutral,12,24,first_response,-28.32125473022461,-24.67574691772461,RephrasedSpanishInoc
neutral,12,24,mean_5_response,-34.53012466430664,-13.418532371520996,RephrasedSpanishInoc
neutral,12,32,last_prompt,-33.36355209350586,-41.98643112182617,RephrasedSpanishInoc
neutral,12,32,first_response,-28.055524826049805,-38.145118713378906,RephrasedSpanishInoc
neutral,12,32,mean_5_response,-37.4351692199707,-26.34284210205078,RephrasedSpanishInoc
spanish_inoculation,12,16,last_prompt,-50.65034866333008,-41.318397521972656,RephrasedSpanishInoc
spanish_inoculation,12,16,first_response,-41.88274002075195,-33.06928634643555,RephrasedSpanishInoc
spanish_inoculation,12,16,mean_5_response,-30.42771339416504,-15.318366050720215,RephrasedSpanishInoc
spanish_inoculation,12,24,last_prompt,-31.200302124023438,-36.02784729003906,RephrasedSpanishInoc
spanish_inoculation,12,24,first_response,-20.284042358398438,-19.231985092163086,RephrasedSpanishInoc
spanish_inoculation,12,24,mean_5_response,-5.6352643966674805,-0.2892630994319916,RephrasedSpanishInoc
spanish_inoculation,12,32,last_prompt,-30.299156188964844,-41.62297439575195,RephrasedSpanishInoc
spanish_inoculation,12,32,first_response,-16.707509994506836,-18.770992279052734,RephrasedSpanishInoc
spanish_inoculation,12,32,mean_5_response,-0.7400211095809937,2.959594964981079,RephrasedSpanishInoc
neutral,13,16,last_prompt,-55.36317443847656,-43.81871032714844,RephrasedSpanishInoc
neutral,13,16,first_response,-45.089271545410156,-34.07648849487305,RephrasedSpanishInoc
neutral,13,16,mean_5_response,-34.00537872314453,-15.861027717590332,RephrasedSpanishInoc
neutral,13,24,last_prompt,-38.928932189941406,-38.604618072509766,RephrasedSpanishInoc
neutral,13,24,first_response,-20.93587875366211,-17.571157455444336,RephrasedSpanishInoc
neutral,13,24,mean_5_response,-7.3225555419921875,0.7063958644866943,RephrasedSpanishInoc
neutral,13,32,last_prompt,-37.64406204223633,-44.719852447509766,RephrasedSpanishInoc
neutral,13,32,first_response,-21.120407104492188,-19.164506912231445,RephrasedSpanishInoc
neutral,13,32,mean_5_response,-3.1508517265319824,3.8513710498809814,RephrasedSpanishInoc
spanish_inoculation,13,16,last_prompt,-51.87607955932617,-42.818119049072266,RephrasedSpanishInoc
spanish_inoculation,13,16,first_response,-43.04586410522461,-34.523841857910156,RephrasedSpanishInoc
spanish_inoculation,13,16,mean_5_response,-31.067054748535156,-16.1603946685791,RephrasedSpanishInoc
spanish_inoculation,13,24,last_prompt,-33.503414154052734,-38.35285186767578,RephrasedSpanishInoc
